Timestamp,SR.No,Text,Username,Platform,Hashtags,Retweets,Likes,Country,Sentiment_score,Sentiment
2020-06-20 14:20:00,174, Helplessness sinks in as challenges pile up.       , OverwhelmedHeart  , Twitter  , #Helplessness #Overwhelmed                    ,8,15, Australia    ,-0.4215,Negative
2018-11-07 11:30:00,175, Envy eats away at me as I see others' prosperity.  , CovetousMind     , Instagram , #Envy #Desire                                ,10,20, Canada        ,-0.2732,Negative
2017-08-25 16:00:00,176, Regret over missed opportunities haunts my thoughts., RemorsefulSoul   , Facebook , #Regret #MissedChances                       ,12,25, UK           ,-0.5267,Negative
2019-02-11 09:45:00,177, Disgust at the sight of injustice and cruelty.     , DisgustedHeart   , Twitter  , #Disgust #Injustice                          ,7,15, India        ,-0.91,Negative
2016-04-02 20:20:00,178," Drowning in despair, hope slipping through my fingers.", HopelessHeart    , Instagram , #Despair #Hopeless                           ,10,20, USA          ,0.1531,Positive
2015-10-18 15:30:00,179," Grief weighs heavy, tears a constant companion.    ", TearfulSoul      , Facebook , #Grief #Tears                                ,12,25, Canada        ,-0.6249,Negative
2019-07-12 18:10:00,180," Loneliness in a crowded room, a silent cry for connection.", IsolatedMind     , Twitter  , #Loneliness #SeekingConnection              ,15,30, UK            ,-0.7096,Negative
2018-06-03 16:30:00,181," Jealousy gnaws at my confidence, a toxic emotion.  ", SelfDoubt        , Instagram , #Jealousy #Insecurity                       ,8,15, India         ,0.25,Positive
2022-01-15 12:00:00,182," Resentment festers, poisoning relationships.       ", BrokenTrust      , Facebook , #Resentment #BrokenTrust                     ,10,20, Australia    ,-0.7717,Negative
2017-04-10 14:45:00,183," Frustration boils over, a volcanic eruption of emotions.", ExplosiveMind    , Twitter  , #Frustration #EmotionalOutburst             ,12,25, USA          ,-0.4767,Negative
2016-11-28 19:00:00,184," Boredom settles like dust, life feels mundane.     ", MundaneHeart     , Instagram , #Boredom #Monotony                          ,7,15, Canada        ,0.0516,Positive
2018-09-05 09:30:00,185," Anxiety grips my chest, a relentless grip on my thoughts.", RestlessMind     , Facebook , #Anxiety #Restlessness                      ,10,20, UK            ,-0.128,Negative
2021-10-22 18:30:00,186," Intimidation by the challenges ahead, fear takes hold.", FearfulJourney   , Twitter  , #Intimidation #FacingFear                   ,15,30, India         ,-0.6908,Negative
2019-05-08 14:20:00,187," Helplessness engulfs me, drowning in a sea of problems.", OverwhelmedSoul  , Instagram , #Helplessness #Struggling                   ,8,15, Australia    ,-0.7003,Negative
2017-03-20 11:30:00,188," Envy poisons my thoughts, coveting others' success.", GreenEyedMonster , Facebook , #Envy #Success                              ,10,20, Canada        ,-0.2732,Negative
2018-12-15 16:00:00,189, Regret for decisions that led to a painful present., RegretfulMind    , Twitter  , #Regret #PastChoices                        ,12,25, USA          ,-0.6908,Negative
2016-07-01 09:45:00,190, Disgust at the corruption that stains society.     , CorruptedHeart   , Instagram , #Disgust #Corruption                        ,7,15, UK            ,-0.5994,Negative
2020-08-20 20:20:00,191," Sinking in despair, each day darker than the last. ", DrowningSoul     , Facebook , #Despair #DarkDays                          ,10,20, India         ,-0.3182,Negative
2021-02-25 15:30:00,192," Grief overwhelms, a storm of emotions within.      ", StormyHeart      , Twitter  , #Grief #EmotionalStorm                      ,12,25, Canada        ,-0.6124,Negative
2019-09-12 18:10:00,193," Loneliness echoes in empty spaces, yearning for connection.", EchoingSoul     , Instagram , #Loneliness #YearningForConnection         ,15,30, Australia     ,-0.4767,Negative
2018-08-05 16:30:00,194," Jealousy poisons my thoughts, resentment brewing within.", PoisonedMind    , Facebook , #Jealousy #Resentment                       ,8,15, USA           ,-0.836,Negative
2017-01-12 12:00:00,195," Resentment festers, a wound that refuses to heal.  ", UnforgivingSoul  , Twitter  , #Resentment #Unforgiving                    ,10,20, India         ,-0.4404,Negative
2022-04-05 14:45:00,196," Frustration escalates, a thunderstorm of emotions. ", ThunderingMind   , Instagram , #Frustration #EmotionalOutburst            ,12,25, UK            ,-0.4767,Negative
2021-10-02 19:00:00,197," Boredom lingers, a stagnant pool of indifference.  ", StagnantHeart    , Facebook , #Boredom #Stagnation                        ,7,15, Canada        ,-0.3612,Negative
2023-04-15 10:15:00,198," Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge. ", InquisitiveMind   , Twitter  , #Curiosity #Learning                        ,15,30, USA          ,0.0,Neutral
2022-11-28 17:30:00,199," Lost in the vast sea of information, an indifferent wave in the digital ocean. ", ApatheticObserver , Instagram , #Indifference #DigitalOverload              ,7,15, Canada          ,-0.4767,Negative
2020-04-02 09:45:00,200," The complex puzzle of life leaves me in a state of perpetual confusion, seeking answers in the chaos. ", SeekingClarity    , Facebook , #Confusion #LifePuzzle                     ,10,20, UK           ,-0.7096,Negative
2021-08-10 14:00:00,201," A numbness settles over me, a shield against the overwhelming emotions life throws my way. ", EmotionallyDistant , Twitter  , #Numbness #EmotionalShield                 ,8,15, India        ,-0.2732,Negative
2019-06-18 20:45:00,202," Gazing at the sunset, a melancholic longing for moments that slip through the fingers of time. ", SunsetDreamer     , Instagram , #Melancholy #SunsetMoments                 ,12,25, Australia     ,-0.1027,Negative
2018-02-05 15:15:00,203," Revisiting old photographs, caught in the embrace of nostalgia's bittersweet symphony. ", MemoryLaneTraveler , Facebook , #Nostalgia #MemoryLane                     ,10,20, USA          ,0.25,Positive
2022-05-30 11:30:00,204," Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty. ", MixedFeelings     , Twitter  , #Ambivalence #UncertainChoices             ,12,25, Canada        ,-0.7269,Negative
2023-01-10 16:20:00,205," Embracing the ebb and flow of life, finding acceptance in the dance of existence. ", ZenLifestyle      , Instagram , #Acceptance #LifeJourney                   ,15,30, UK           ,0.4588,Positive
2020-09-18 13:45:00,206," Facing challenges head-on, a determination that fuels the fire within to achieve the impossible. ", ResilientSpirit   , Facebook , #Determination #AchieveTheImpossible       ,10,20, India        ,0.1531,Positive
2021-07-03 19:00:00,207," Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world. ", NatureSoul        , Twitter  , #Serenity #NatureRetreat                   ,12,25, Australia    ,-0.4019,Negative
2022-10-08 08:15:00,208," Curiosity leading me down the rabbit hole of knowledge, a perpetual student in life's classroom. ", EternalLearner    , Instagram , #Curiosity #KnowledgeQuest                ,20,40, USA          ,0.0,Neutral
2023-03-22 16:30:00,209," Floating through the day with an air of indifference, detached from the mundane happenings around. ", AloofObserver     , Facebook , #Indifference #FloatingThroughLife        ,10,20, Canada        ,-0.1779,Negative
2021-05-15 11:45:00,210," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas. ", ThoughtExplorer   , Twitter  , #Confusion #ThoughtLabyrinth              ,15,30, UK            ,-0.296,Negative
2019-12-28 14:30:00,211," Numb to the chaos, emotions locked away, a stoic facade concealing the inner turmoil. ", StoicSoul         , Instagram , #Numbness #StoicFacade                    ,8,15, Australia     ,-0.8225,Negative
2020-03-01 19:00:00,212," Melancholy whispers in the breeze, a silent conversation with the echoes of forgotten dreams. ", DreamerInSilence  , Facebook , #Melancholy #WhispersInTheBreeze         ,12,25, India         ,-0.2732,Negative
2018-07-10 15:45:00,213," Stumbling upon an old journal, nostalgia flooding in waves, carrying me to moments long gone. ", JournalKeeper     , Twitter  , #Nostalgia #JournalMoments               ,10,20, Canada        ,0.0,Neutral
2022-01-05 10:30:00,214," A tapestry of conflicting feelings, weaving through uncertainty, caught in the threads of ambivalence. ", ThreadWeaver      , Instagram , #Ambivalence #ConflictingFeelings        ,12,25, UK            ,-0.6249,Negative
2021-08-20 16:20:00,215," Embracing the flaws, finding acceptance in imperfection, a journey towards self-love. ", SelfLoveAdvocate  , Facebook , #Acceptance #SelfLoveJourney              ,15,30, Australia    ,0.4588,Positive
2019-11-03 13:45:00,216," Determination burning like a wildfire, overcoming obstacles, turning dreams into reality. ", DreamChaser       , Twitter  , #Determination #DreamsIntoReality        ,18,35, USA          ,0.6486,Positive
2020-04-12 19:30:00,217," Tranquil moments by the ocean, serenity washing over, a peaceful retreat within the waves' embrace. ", OceanSoul         , Instagram , #Serenity #OceanRetreat                   ,25,50, Canada        ,0.7579,Positive
2022-04-15 08:45:00,218," Exploring new horizons with the spark of curiosity, an adventurer in the vast landscape of knowledge. ", HorizonExplorer   , Facebook , #Curiosity #NewHorizons                  ,22,45, India         ,0.4767,Positive
2023-02-10 17:00:00,219," Drifting through the day with a nonchalant demeanor, embracing the art of indifference. ", NonchalantSpirit  , Twitter  , #Indifference #DriftingThroughLife       ,9,18, UK            ,-0.0516,Negative
2020-08-05 12:15:00,220," Wrestling with thoughts, a perplexed mind lost in the labyrinth of life's complexities. ", ComplexThinker    , Instagram , #Confusion #PerplexedMind                ,14,28, Australia    ,-0.5574,Negative
2021-12-01 15:30:00,221," Immersed in a state of emotional numbness, a shield against the storm of daily struggles. ", ShieldedHeart     , Facebook , #Numbness #EmotionalShield               ,10,20, USA          ,-0.4588,Negative
2019-03-25 21:00:00,222," A melancholic symphony playing in the background, the soundtrack of a wistful heart. ", SymphonySoul      , Twitter  , #Melancholy #WistfulHeart                ,13,26, Canada        ,0.128,Positive
2017-06-18 14:45:00,223," Flipping through the pages of an old yearbook, nostalgia painting smiles and tears on my face. ", YearbookExplorer  , Instagram , #Nostalgia #YearbookMemories            ,12,25, India         ,0.296,Positive
2022-07-08 11:30:00,224," Torn between opposing emotions, an ambivalence that colors my decisions with shades of uncertainty. ", DecisiveDilemma   , Facebook , #Ambivalence #ShadesOfUncertainty       ,15,30, Australia    ,-0.5267,Negative
2023-05-15 16:20:00,225," Embracing life's imperfections, finding acceptance in the journey, scars and all. ", ImperfectHarmony  , Twitter  , #Acceptance #ImperfectJourney            ,18,36, Canada        ,0.4588,Positive
2021-09-10 14:45:00,226," A fiery determination burning within, fueled by the vision of reaching unparalleled heights. ", VisionarySpirit   , Instagram , #Determination #UnparalleledHeights      ,20,40, UK            ,0.4767,Positive
2020-02-28 18:30:00,227," Basking in the serenity of a quiet forest, where the whispers of nature bring peace to the soul. ", ForestDreamer     , Facebook , #Serenity #NatureWhispers                ,25,50, USA          ,0.5423,Positive
2023-03-10 16:30:00,228," Indifferent to the noise of the world, a silent observer in the midst of life's cacophony. ", SilentSpectator   , Instagram , #Indifference #SilentObserver            ,9,18, India         ,-0.2023,Negative
2021-05-02 11:45:00,229," Navigating through the labyrinth of thoughts, confusion a constant companion in the maze of ideas. ", MazeNavigator     , Facebook , #Confusion #ThoughtLabyrinth              ,14,28, Australia    ,-0.296,Negative
2019-10-18 14:30:00,230," An impenetrable numbness shields me from the emotional storms, a fortress of stoic resilience. ", ResilientFortress , Twitter  , #Numbness #StoicResilience               ,11,22, UK            ,-0.128,Negative
2020-01-05 20:00:00,231," Melancholy painting the world in hues of nostalgia, a canvas of bittersweet memories. ", CanvasDreamer     , Instagram , #Melancholy #BittersweetMemories         ,13,26, USA          ,-0.4939,Negative
2018-08-10 15:45:00,232," A journey into the past, flipping through the pages of an old diary, nostalgia taking the lead. ", DiaryExplorer     , Facebook , #Nostalgia #DiaryJourney                 ,12,25, Canada        ,0.0,Neutral
2022-01-15 10:30:00,233," Ambivalence clouding decisions, caught in the crossroads of conflicting emotions. ", CrossroadsTraveler , Twitter  , #Ambivalence #ConflictingEmotions        ,15,30, India         ,-0.4019,Negative
2021-07-20 16:20:00,234," Embracing imperfections, finding acceptance in the mosaic of life's beautiful chaos. ", MosaicDreamer     , Instagram , #Acceptance #BeautifulChaos              ,18,36, Australia     ,0.4939,Positive
2019-12-03 13:45:00,235," Determination as the driving force, propelling me forward on the path to extraordinary achievements. ", PathfinderSpirit  , Facebook , #Determination #ExtraordinaryPath        ,20,40, USA          ,0.4019,Positive
2020-04-12 19:30:00,236," Seeking serenity in the melody of raindrops, a tranquil escape from the noise of everyday life. ", RaindropHarmony   , Twitter  , #Serenity #RaindropMelody                ,25,50, Canada        ,0.2263,Positive
2022-05-08 08:45:00,237," Curiosity driving the exploration of the unknown, a seeker of knowledge in uncharted territories. ", SeekerOfUnknowns  , Instagram , #Curiosity #SeekerOfKnowledge            ,22,45, UK            ,0.2263,Positive
2023-02-22 17:00:00,238," Drifting through the day with an air of nonchalance, indifferent to the trivialities of life. ", NonchalantWanderer, Facebook , #Indifference #DriftingThroughLife       ,9,18, India         ,-0.4215,Negative
2020-06-05 12:15:00,239," Lost in the labyrinth of thoughts, confusion casting shadows on the quest for clarity. ", ShadowedSeeker    , Twitter  , #Confusion #LabyrinthOfThoughts          ,14,28, Australia    ,-0.2023,Negative
2021-11-30 15:30:00,240," Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ", TurbulentShield   , Instagram , #Numbness #EmotionalStorms               ,10,20, Canada        ,-0.128,Negative
2019-02-25 21:00:00,241," Melancholy as a companion, painting the canvas of life with the brushstrokes of wistful yearning. ", WistfulPainter    , Facebook , #Melancholy #WistfulYearning             ,13,26, UK            ,-0.34,Negative
2017-05-18 14:45:00,242," Leafing through the pages of an old photo album, nostalgia weaving tales of laughter and tears. ", TaleWeaver        , Twitter  , #Nostalgia #PhotoAlbumStories            ,12,25, USA          ,0.3182,Positive
2022-08-05 11:30:00,243," Ambivalence in the air, caught between the crossroads of conflicting emotions and decisions. ", CrossroadsExplorer, Instagram , #Ambivalence #CrossroadsConfusion        ,15,30, Canada        ,-0.4019,Negative
2023-06-15 16:20:00,244," Embracing the beauty in imperfections, finding acceptance in the mosaic of life's unpredictable art. ", MosaicArtist      , Facebook , #Acceptance #UnpredictableArt            ,18,36, Australia    ,0.7783,Positive
2021-10-10 14:45:00,245," Determination ablaze, forging a path through challenges, sculpting dreams into tangible realities. ", DreamSculptor     , Twitter  , #Determination #SculptingDreams          ,20,40, UK            ,0.6908,Positive
2020-05-12 19:30:00,246," Immerse in the serenity of a moonlit night, where the quiet whispers of nature bring peace to the soul. ", MoonlitSoul       , Instagram , #Serenity #MoonlitPeace                  ,25,50, USA          ,0.5423,Positive
2022-12-01 09:15:00,247," Fueled by curiosity, venturing into uncharted realms, a fearless explorer of the mysteries of the world. ", FearlessExplorer  , Facebook , #Curiosity #FearlessExplorer              ,22,44, India         ,0.4404,Positive
2021-11-30 15:30:00,248,"Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ", TurbulentShield , Instagram , #Numbness #EmotionalStorms ,10,20, Canada ,-0.128,Negative
2018-07-12 17:45:00,249," Dancing through life with the exuberance of a carefree spirit, embracing joy and zest at every turn. ", JoyfulDancer , Twitter , #Zest #CarefreeSpirit ,15,30, USA ,0.802,Positive
2020-09-05 20:10:00,250," Basking in the golden glow of contentment, a serene river flowing through the landscape of the heart. ", SereneBasker , Facebook , #Contentment #GoldenGlow ,18,36, Australia ,0.6705,Positive
2022-04-18 08:00:00,251," Gazing towards the horizon with hopeful eyes, painting a canvas of dreams illuminated by the sun of optimism. ", DreamPainter , Instagram , #Hopeful #CanvasOfDreams ,12,24, India ,0.8591,Positive
2019-12-10 12:20:00,252," Standing tall, proud as an oak, the branches of achievement reaching towards the sky of accomplishment. ", OakAchiever , Twitter , #Proud #BranchesOfAchievement ,25,50, Canada ,0.5994,Positive
2023-02-28 09:45:00,253," A heart overflowing with gratitude, a garden where appreciation blooms in the soil of kindness and connection. ", HeartGardener , Facebook , #Grateful #BlossomingConnection ,20,40, USA ,0.8625,Positive
2018-04-03 14:15:00,254," Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others. ", ThreadWeaver , Instagram , #Empathetic #TapestryOfUnderstanding ,15,30, UK ,0.7579,Positive
2022-06-20 10:30:00,255," Compassionate clouds, heavy with care, showering empathy on the parched grounds of human suffering. ", CloudCaretaker , Twitter , #Compassionate #ShowerOfEmpathy ,18,36, Australia ,0.5106,Positive
2020-07-08 18:00:00,256," Playfully dancing in the rain of laughter, a whimsical spirit twirling in the puddles of joy and lightheartedness. ", RainDancer , Facebook , #Playful #DanceInTheRain ,22,44, Canada ,0.891,Positive
2021-08-15 11:10:00,257," Soaring on the wings of a free spirit, unburdened by the chains of conformity, painting the sky with independence. ", SkyPainter , Instagram , #FreeSpirit #PaintingTheSky ,20,40, India ,0.6124,Positive
2019-10-25 16:50:00,258," Bathed in the glow of inspiration, a creative phoenix rising from the ashes of ordinary thoughts to explore new realms. ", PhoenixExplorer , Twitter , #Inspired #CreativePhoenix ,15,30, UK ,0.743,Positive
2023-10-05 07:30:00,259," Navigating the sea of hope, sailing towards the sunrise of possibilities, confident in the ship of positive anticipation. ", SunriseNavigator , Facebook , #Hopeful #SunriseOfPossibilities ,12,24, USA ,0.8779,Positive
2022-02-15 13:15:00,260," Striding with confidence, footprints of self-assuredness imprinted on the sands of challenges conquered and victories claimed. ", SandStrider , Instagram , #Confident #FootprintsOfAssuredness ,25,50, Australia ,0.5574,Positive
2021-05-08 22:00:00,261," Lost in the symphony of the night, a moonlit serenade that whispers tales of wanderlust and moonlit dreams. ", NightSerenader , Twitter , #Serenity #MoonlitSerenade ,13,26, Canada ,0.1027,Positive
2020-11-29 14:45:00,262," Unveiling the layers of curiosity, a labyrinth of questions leading to the treasure troves of undiscovered knowledge. ", KnowledgeSeeker , Instagram , #Curiosity #LabyrinthOfQuestions ,17,34, USA ,0.296,Positive
2019-09-14 10:20:00,263," In the embrace of the autumn breeze, leaves of ambivalence dancing in a waltz between choices and uncertainties. ", BreezeWaltzer , Facebook , #Ambivalence #AutumnWaltz ,14,28, UK ,-0.0258,Neutral
2022-03-12 19:55:00,264," Gratitude as a guiding star, navigating the constellation of blessings in the vast universe of life's precious moments. ", StarNavigator , Twitter , #Grateful #GuidingStar ,19,38, Australia ,0.8885,Positive
2023-03-30 16:30:00,265," With a zestful heart, sprinting through fields of enthusiasm, chasing sunbeams and laughter in the meadows of joy. ", MeadowSprinter , Instagram , #Zest #FieldsOfEnthusiasm ,16,32, India ,0.872,Positive
2021-07-01 12:10:00,266," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", RainNurturer , Facebook , #Compassionate #TearsOfEmpathy ,21,42, Canada ,0.8658,Positive
2020-01-05 08:45:00,267," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", PeakConqueror , Twitter , #Proud #ScalingPeaks ,23,46, USA ,0.8225,Positive
2022-07-17 06:15:00,268," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14,28, UK ,0.8555,Positive
2018-08-22 17:20:00,269," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24,48, Australia ,0.9169,Positive
2021-12-08 14:30:00,270," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18,36, India ,0.9325,Positive
2019-04-27 09:50:00,271," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", RiverNavigator , Instagram , #Contentment #TranquilWaters ,20,40, Canada ,0.9042,Positive
2023-09-03 21:40:00,272," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16,32, USA ,0.4215,Positive
2020-06-10 10:05:00,273," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22,44, UK ,0.7717,Positive
2022-04-01 18:30:00,274," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19,38, Australia ,0.8126,Positive
2021-01-15 13:00:00,275," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", DanceStrider , Facebook , #Confident #DanceOfLife ,23,46, Canada ,0.743,Positive
2023-05-06 07:20:00,276," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15,30, India ,0.9001,Positive
2019-11-18 15:15:00,277," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25,50, USA ,0.8625,Positive
2020-08-29 20:45:00,278," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14,28, UK ,0.5267,Positive
2022-10-30 11:40:00,279," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17,34, Australia ,0.7506,Positive
2021-07-01 12:10:00,280," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21,42, Canada ,0.8658,Positive
2020-01-05 08:45:00,281," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", PeakConqueror , Twitter , #Proud #ScalingPeaks ,23,46, USA ,0.8225,Positive
2022-07-17 06:15:00,282," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14,28, UK ,0.8555,Positive
2018-08-22 17:20:00,283," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24,48, Australia ,0.9169,Positive
2021-12-08 14:30:00,284," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18,36, India ,0.9325,Positive
2019-04-27 09:50:00,285," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", RiverNavigator , Instagram , #Contentment #TranquilWaters ,20,40, Canada ,0.9042,Positive
2023-09-03 21:40:00,286," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16,32, USA ,0.4215,Positive
2020-06-10 10:05:00,287," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22,44, UK ,0.7717,Positive
2022-04-01 18:30:00,288," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19,38, Australia ,0.8126,Positive
2021-01-15 13:00:00,289," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", DanceStrider , Facebook , #Confident #DanceOfLife ,23,46, Canada ,0.743,Positive
2023-05-06 07:20:00,290," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15,30, India ,0.9001,Positive
2019-11-18 15:15:00,291," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25,50, USA ,0.8625,Positive
2020-08-29 20:45:00,292," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14,28, UK ,0.5267,Positive
2022-10-30 11:40:00,293," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17,34, Australia ,0.7506,Positive
2021-07-01 12:10:00,294," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21,42, Canada ,0.8658,Positive
2020-01-05 08:45:00,295," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", PeakConqueror , Twitter , #Proud #ScalingPeaks ,23,46, USA ,0.8225,Positive
2022-07-17 06:15:00,296," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14,28, India ,0.8555,Positive
2018-08-22 17:20:00,297," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24,48, Australia ,0.9169,Positive
2021-09-15 16:00:00,298," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ", ShatteredHeart , Instagram , #Despair #EchoingSilence ,8,16, Canada ,-0.8957,Negative
2019-03-08 14:20:00,299," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ", VenomousSoul , Facebook , #Bitterness #ResentmentWeb ,12,24, UK ,-0.5267,Negative
2017-07-20 11:45:00,300," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing. ", DesertWanderer , Twitter , #Loneliness #MiragesOfConnection ,15,30, USA ,-0.2144,Negative
2020-11-02 19:30:00,301," Yearning for a touch that's not there, echoes of a distant warmth haunting the heart in the cold embrace of solitude. ", ColdEmbrace , Instagram , #Yearning #DistantWarmth ,10,20, Australia ,0.5719,Positive
2022-05-12 02:00:00,302," Eyes wide open in the night, fearful shadows dancing on the walls, the mind a prisoner of imagined horrors. ", NightPrisoner , Facebook , #Fearful #ImaginedHorrors ,18,36, India ,-0.886,Negative
2023-04-08 13:15:00,303," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion. ", TightropeWalker , Twitter , #Apprehensive #BalancingAct ,14,28, UK ,-0.4767,Negative
2021-06-25 17:50:00,304," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion. ", AtlasBearer , Instagram , #Overwhelmed #BouldersOfExhaustion ,22,44, Canada ,-0.5859,Negative
2019-08-30 10:10:00,305," Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success. ", GreenMonster , Facebook , #Jealous #GreenEyedMonster ,16,32, USA ,0.6249,Positive
2022-08-03 15:30:00,306," Devastated by the storm of betrayal, the wreckage of trust scattered like debris, a heart torn by the winds of broken promises. ", StormSurvivor , Twitter , #Devastated #WindsOfBrokenPromises ,25,50, Australia ,-0.6705,Negative
2020-12-17 09:20:00,307," Frustrated fingers tapping on the keyboard, a symphony of annoyance composing an unsolvable puzzle of unmet expectations. ", PuzzleComposer , Instagram , #Frustrated #UnsolvablePuzzle ,12,24, India ,-0.6908,Negative
2021-02-28 22:45:00,308," Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach. ", GildedHeartache , Facebook , #Envious #GildedPrize ,20,40, USA ,0.2732,Positive
2018-05-10 14:00:00,309," Dismissive glances, a fortress built with indifference, walls impenetrable to the pleas of understanding and recognition. ", IndifferentFort , Twitter , #Dismissive #ImpenetrableWalls ,14,28, UK ,-0.0516,Negative
2022-01-07 11:10:00,310," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ", DreamMosaic , Instagram , #Frustrated #MosaicOfDisappointment ,15,30, Canada ,-0.6486,Negative
2019-09-19 03:30:00,311," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", NocturnalEcho , Facebook , #Loneliness #SolitaryNocturne ,18,36, Australia ,-0.4215,Negative
2023-07-14 23:00:00,312," Fearful whispers in the dark, the mind haunted by the specter of the unknown, shadows dancing to the rhythm of anxiety's tune. ", DarkWhispers , Twitter , #Fearful #SpecterOfTheUnknown ,13,26, UK ,-0.743,Negative
